seed,mae,r2,pearson
86,0.3217540424884522,0.7017742637701767,0.8389687541340358
87,0.36211510553902887,0.6039740523804276,0.795436547100758
88,0.35772736219154705,0.6162590495584754,0.7911466952345876
89,0.3248482014354192,0.6726831064299158,0.826237778408682
90,0.3631148410777238,0.6016069104239641,0.790301111144251
91,0.36536384970457175,0.5887300009033709,0.783101536585752
92,0.3737396790957071,0.6161420911287117,0.7995301520231239
93,0.3850509635160681,0.5278005305397875,0.7383943741514079
94,0.3673378729192356,0.5656945077740786,0.7739385784862143
95,0.37081436289387953,0.6222237698625247,0.7951005564081773
96,0.33051189388291347,0.6766604770185966,0.8247475319337464
97,0.34453556177929395,0.6731266567082098,0.820489595710747
98,0.3632838425380484,0.6171402757302802,0.7922415642024759
99,0.37129417019524363,0.6041672202048183,0.7903526077236849
